Id,split
180245,train
192799,train
163151,train
141379,train
31070,validation
119634,train
81282,train
1308,train
73757,train
26823,train
197175,validation
132262,train
43514,train
62402,validation
163389,train
49730,train
108082,validation
146615,train
24978,train
87073,train
64303,train
116097,train
169512,train
135897,train
137757,validation
101763,train
40746,train
61926,train
52580,train
142418,train
51623,validation
152687,train
29889,train
169613,validation
106452,validation
109520,validation
55353,validation
63914,train
61917,train
92329,train
185996,train
6298,train
39175,validation
99400,validation
171927,train
147446,train
79104,validation
107728,train
71080,train
65575,train
88064,validation
165268,train
130170,train
85904,train
79575,train
27210,train
50094,train
58075,train
75733,train
190566,validation
154253,train
96316,train
36142,train
134056,train
168122,train
127845,validation
61575,train
6759,train
50106,validation
80644,train
142967,train
53650,train
173716,train
117764,train
104103,train
42807,train
119811,train
74612,train
198438,train
139807,train
74820,validation
191063,train
148714,train
59883,train
112564,train
33913,train
78980,train
95417,train
195675,train
185467,train
136140,train
26061,train
140038,train
55571,train
152828,train
79242,validation
155865,validation
78632,train
118453,train
197635,train
106489,train
94999,train
62928,train
155074,train
56806,train
194480,train
83362,validation
135294,train
40030,train
63113,validation
128951,train
157729,train
54991,train
49078,validation
194039,train
92565,train
3747,train
132608,train
24742,train
79127,validation
91897,train
170166,train
92509,validation
124468,train
49214,train
68720,train
132138,train
78907,validation
113704,train
103593,train
123603,train
86578,train
10271,train
189174,train
121275,train
125400,validation
72873,train
105325,train
182180,train
24853,validation
72892,train
60105,train
48370,train
131876,validation
74633,train
34158,train
152621,train
87282,train
111560,train
98157,validation
54111,train
126436,train
94823,train
165913,train
194136,train
173405,train
37261,train
45695,train
53046,train
93737,train
199919,train
44665,train
85883,train
132292,train
54424,train
118251,train
77424,train
77229,train
20713,train
139561,train
11322,validation
123758,train
193880,train
164314,train
146813,validation
86417,train
157414,train
109456,validation
161355,train
149700,train
15548,train
103617,train
102086,train
26739,train
75617,train
183022,train
162300,train
146951,validation
47496,validation
82710,train
168817,train
143788,train
102774,train
59890,validation
47799,train
93439,train
168859,validation
143363,validation
132577,train
112714,train
20599,validation
24310,train
22686,train
64030,train
136086,validation
127735,train
84443,train
5567,train
103200,train
33077,train
135380,train
107643,train
124910,train
169339,train
157227,train
22748,train
77718,train
75112,train
20183,train
173111,train
41755,train
57239,train
24689,train
169375,train
36870,train
11977,validation
155193,train
81996,validation
108837,train
54592,train
175602,train
10658,validation
102398,train
154923,train
169772,validation
119915,train
108087,train
111267,validation
787,train
102958,train
45741,validation
119547,validation
182759,train
105631,train
31500,train
36354,train
92998,train
193262,validation
145458,train
73103,train
187582,train
104397,train
64796,train
10023,train
108399,train
85548,train
78553,train
144196,train
188097,validation
64493,train
7561,train
83138,validation
89088,validation
122447,train
35106,train
164570,validation
67493,validation
21612,validation
43301,train
88266,validation
184005,train
153990,train
178669,train
84094,train
71493,validation
90754,train
127645,train
73886,train
108794,train
89734,train
114997,train
25707,train
102302,train
34294,train
181612,train
175750,train
181954,train
148244,train
74897,validation
48993,train
196766,train
158124,train
36692,train
118287,train
114253,train
55204,train
87888,train
99095,train
98288,train
151017,train
183304,validation
177203,validation
37095,validation
190836,train
192715,train
195826,train
132625,train
184627,validation
72635,train
115098,validation
122817,validation
24992,train
44781,train
96827,train
198228,train
108290,validation
184987,train
143284,train
126660,train
2934,validation
122188,train
66880,train
162873,train
91352,train
70017,validation
184098,train
184598,train
14974,validation
72727,train
129145,validation
14923,validation
92387,train
107704,train
57999,train
26972,train
87471,train
72550,train
128709,train
21166,train
94523,train
33537,train
38613,train
184623,train
26409,train
66667,train
170969,train
55413,train
121406,train
16105,train
111637,train
199128,train
44112,train
61443,train
71023,validation
25484,train
113104,train
159692,train
167635,train
77062,validation
3299,validation
135856,train
87461,train
117272,train
165810,train
7306,validation
33169,train
46583,train
48476,train
30550,train
15595,train
86052,train
325,train
93044,train
169823,train
89217,train
184435,train
96444,train
153567,train
114798,train
163715,train
163812,train
114809,train
108895,train
148447,train
62816,train
60195,train
30624,train
112056,validation
154776,train
159540,train
39890,train
95108,train
7988,train
143941,validation
3260,train
83686,train
86588,train
172215,train
5092,train
123947,train
83863,train
128321,train
55194,train
137565,train
14555,train
4372,train
12684,train
155758,train
152103,train
120040,train
137442,validation
142045,train
55146,train
96104,train
117199,validation
109904,train
73865,train
157271,train
148119,train
115752,validation
57815,train
18397,train
181445,train
170688,train
103161,train
167087,train
174327,train
182418,train
150843,train
54701,validation
71908,train
98106,train
76410,train
27794,train
1461,train
190586,train
113280,train
55712,validation
124771,train
63976,train
119907,train
62471,train
196152,train
175647,train
95077,train
32066,train
184781,train
34398,train
158751,train
156741,validation
196428,train
110963,train
187007,train
21183,train
112249,train
137737,validation
134220,train
103612,train
178558,train
64468,train
34344,validation
108506,train
176536,train
178180,validation
10526,train
14567,train
74665,train
127495,train
50160,train
41185,train
3794,train
64256,train
59240,train
66963,train
125501,train
100958,train
164153,train
147141,train
191931,train
153579,validation
106757,validation
158578,train
85723,validation
176234,train
49549,train
136077,train
80073,train
118937,train
38296,train
192989,train
6958,train
174254,train
152845,train
130469,train
60794,train
196684,train
125149,train
129773,train
24611,train
141172,train
144596,train
51525,train
187478,train
74126,train
112939,validation
97493,validation
146130,validation
29118,train
164399,train
102949,validation
179985,train
167898,train
172227,train
119668,train
161165,train
64681,train
37404,validation
107597,train
54583,validation
46946,train
154109,train
153654,train
123804,train
40334,validation
32378,train
76960,train
72967,train
18439,train
71117,validation
84479,train
27288,train
138417,validation
182697,validation
82758,train
5300,train
19671,train
108330,train
6226,train
61892,validation
8059,train
141988,train
118193,train
7422,train
126458,train
116519,train
51358,train
191870,train
4700,train
181922,train
16051,train
66554,train
22721,train
196384,train
20416,train
163650,train
98621,train
178795,validation
114208,train
133414,validation
195591,train
125835,train
30796,train
4668,train
127656,train
128486,train
154327,validation
139620,train
26742,train
116697,train
105420,train
131264,train
154902,train
75474,train
48384,train
185303,validation
117122,train
118949,train
33541,train
108752,train
189961,validation
121471,train
4470,train
73020,train
88981,validation
80873,train
90750,train
67796,train
38573,train
191423,validation
110252,validation
156907,train
117540,train
24331,train
163990,train
100444,train
134875,train
5939,train
76989,train
63542,train
103729,train
114655,validation
108908,train
51888,train
75543,train
73236,train
18718,validation
51572,train
19413,train
97652,train
99764,train
45515,train
160878,train
104230,train
139307,train
171599,train
50671,train
16222,train
100347,validation
138522,train
71712,train
74610,train
38224,train
36856,train
60835,validation
28782,train
163028,train
136057,train
85821,train
68264,train
41441,train
51447,validation
167980,train
95621,train
47086,validation
84882,train
73995,train
176598,train
1805,train
13581,train
49196,validation
173818,train
148397,train
98802,train
196574,train
137829,train
199540,train
26158,train
145095,train
10965,train
106237,train
78833,train
156084,train
199567,train
47414,validation
193318,train
